,summary,Energiewende,Verkehrswende,Geo_Engineering,Oekologie,Tipping_Points,Klimawandel,Landwirtschaft,Gesundheit,Wasserversorgung,Waermewende,Industrie,Klimaextreme,Urbane_Hitzeinsel,word
schwell ge+gründ+et,3.9666261754626313,0.16120998395783812,0.0,0.0,-0.21268985372706758,-0.1679223080320682,-0.3069295688351201,-0.215505972941531,-0.21465027292338426,-0.21283560521753422,0.04518277737537987,-0.2278757908136241,-0.21328343726839286,0.0,schwell ge+gründ+et
ge+gründ+et werd+e,3.93824749602931,0.15665127959158576,0.0,0.0,-0.2055097765921392,-0.16074223089713963,-0.29974949170019144,-0.20832589580660246,-0.20747019578845574,-0.20565552808260582,0.05236285451030835,-0.22069571367869553,-0.2061033601334644,0.0,ge+gründ+et werd+e
werd+e setz+t,3.919295868009307,0.1535583450464634,0.0,0.0,-0.20068596235630556,-0.15591841666130585,-0.29492567746435794,-0.2035020815707688,-0.20264638155262205,-0.20083171384677218,0.05718666874614211,-0.2158718994428619,-0.20127954589763056,0.0,werd+e setz+t
voll,9.908133042818756,0.48220695228055716,0.0,0.0,-1.128129889551118,-1.0833623438561186,-1.2223696046591703,-1.1309460087655812,-1.1300903087474343,-1.1282756410415846,-0.8702572584486705,-1.1433158266376744,-1.1287234730924431,0.0,voll
setz+t voll,3.9036094921743296,0.15096823885266328,0.0,0.0,-0.19667558612482755,-0.15190804042982814,-0.29091530123288006,-0.19949170533929098,-0.19863600532114414,-0.19682133761529425,0.06119704497761991,-0.21186152321138413,-0.19726916966615285,0.0,setz+t voll
voll ganz,3.8809844160269207,0.1471835054284469,0.0,0.0,-0.19086278712206858,-0.14609524142706917,-0.285102502230121,-0.19367890633653204,-0.19282320631838523,-0.19100853861253525,0.06700984398037879,-0.20604872420862513,-0.19145637066339374,0.0,voll ganz
ganz smart,3.859372071481658,0.1435130857425342,0.0,0.0,-0.18527844465800333,-0.1405108989630037,-0.2795181597660556,-0.18809456387246656,-0.1872388638543199,-0.1854241961484699,0.07259418644444438,-0.2004643817445596,-0.18587202819932838,0.0,ganz smart
der unternehmen,4.408878001319204,0.22260104973638573,0.0,0.0,-0.31839418581491147,-0.27362664011991195,-0.41263390092296387,-0.32121030502937487,-0.3203546050112281,-0.3185399373053781,-0.060521554712463906,-0.3335801229014679,-0.31898776935623663,0.0,der unternehmen
unternehmen übernehm+t,3.7957918796288816,0.13239102312960488,0.0,0.0,-0.16866700321048955,-0.12389945751549,-0.26290671831854195,-0.17148312242495292,-0.17062742240680612,-0.16881275470095622,0.08920562789195793,-0.18385294029704594,-0.16926058675181468,0.0,unternehmen übernehm+t
übernehm+t dabei,3.7757570281759203,0.1287822215192531,0.0,0.0,-0.16337485005758084,-0.11860730436258127,-0.2576145651656332,-0.166190969272044,-0.1653352692538974,-0.1635206015480473,0.0944977810448668,-0.17856078714413715,-0.16396843359890595,0.0,übernehm+t dabei
Messung,3.756577129744673,0.12527891890036444,0.0,0.0,-0.15828215515516947,-0.11351460946016993,-0.25252187026322187,-0.16109827436963273,-0.16024257435148603,-0.158427906645636,0.09959047594727802,-0.1734680922417258,-0.15887573869649468,0.0,Messung
dabei messung,3.756577129744673,0.12527891890036444,0.0,0.0,-0.15828215515516947,-0.11351460946016993,-0.25252187026322187,-0.16109827436963273,-0.16024257435148603,-0.158427906645636,0.09959047594727802,-0.1734680922417258,-0.15887573869649468,0.0,dabei messung
Optimierung…,3.7328240395175825,0.12087301191700521,0.0,0.0,-0.1519390125371554,-0.10717146684215578,-0.2461787276452077,-0.1547551317516186,-0.1538994317334719,-0.15208476402762192,0.10593361856529208,-0.1671249496237118,-0.15253259607848055,0.0,Optimierung…
messung optimierung…,3.7328240395175825,0.12087301191700521,0.0,0.0,-0.1519390125371554,-0.10717146684215578,-0.2461787276452077,-0.1547551317516186,-0.1538994317334719,-0.15208476402762192,0.10593361856529208,-0.1671249496237118,-0.15253259607848055,0.0,messung optimierung…
+5604,3.7086137284961147,0.11630375910665346,0.0,0.0,-0.1454320989008229,-0.10066455320582338,-0.23967181400887524,-0.14824821811528624,-0.14739251809713946,-0.1455778503912896,0.1124405322016247,-0.16061803598737925,-0.14602568244214803,0.0,+5604
optimierung… +5604,3.7086137284961147,0.11630375910665346,0.0,0.0,-0.1454320989008229,-0.10066455320582338,-0.23967181400887524,-0.14824821811528624,-0.14739251809713946,-0.1455778503912896,0.1124405322016247,-0.16061803598737925,-0.14602568244214803,0.0,optimierung… +5604
+5604 char+s,3.6986414526278515,0.11439811978471338,0.0,0.0,-0.14273952745585847,-0.09797198176085883,-0.2369792425639108,-0.14555564667032175,-0.14469994665217492,-0.14288527894632497,0.11513310364658919,-0.1579254645424147,-0.14333311099718357,0.0,+5604 char+s
energie+system geld,6.275663436486588,0.37004233004059367,0.0,0.0,-0.671453156555641,-0.6266856108606413,-0.7656928716636933,-0.6742692757701043,-0.6734135757519576,-0.6715989080461077,-0.4135805254531936,-0.6866390936421976,-0.6720467400969661,0.0,energie+system geld
geld bring+t,6.546107149733575,0.3833295740064278,0.0,0.0,-0.7136444948755042,-0.6688769491805047,-0.8078842099835566,-0.7164606140899676,-0.7156049140718209,-0.7137902463659709,-0.45577186377305673,-0.7288304319620605,-0.7142380784168294,0.0,geld bring+t
bring+t ein,7.2327118619505635,0.41199131076729384,0.0,0.0,-0.8133880006808377,-0.7686204549858381,-0.9076277157888901,-0.816204119895301,-0.8153484198771541,-0.8135337521713043,-0.5555153695783902,-0.8285739377673941,-0.8139815842221627,0.0,bring+t ein
klug,7.814143615842952,0.4318372031022712,0.0,0.0,-0.8907093259594119,-0.8459417802644122,-0.9849490410674643,-0.8935254451738753,-0.8926697451557284,-0.8908550774498784,-0.6328366948569644,-0.9058952630459682,-0.8913029095007371,0.0,klug
ein klug,7.814143615842952,0.4318372031022712,0.0,0.0,-0.8907093259594119,-0.8459417802644122,-0.9849490410674643,-0.8935254451738753,-0.8926697451557284,-0.8908550774498784,-0.6328366948569644,-0.9058952630459682,-0.8913029095007371,0.0,ein klug
gemachte,8.694827873960271,0.45629449028062247,0.0,0.0,-0.9975023018273939,-0.9527347561323943,-1.0917420169354464,-1.0003184210418572,-0.9994627210237105,-0.9976480533178606,-0.7396296707249466,-1.0126882389139504,-0.9980958853687192,0.0,gemachte
klug ge+mach+t+e,8.694827873960271,0.45629449028062247,0.0,0.0,-0.9975023018273939,-0.9527347561323943,-1.0917420169354464,-1.0003184210418572,-0.9994627210237105,-0.9976480533178606,-0.7396296707249466,-1.0126882389139504,-0.9980958853687192,0.0,klug ge+mach+t+e
ge+mach+t+e energie+wende,13.266470585721173,0.5275663212142956,0.0,0.0,-1.4200137937386494,-1.37524624804365,-1.514253508846702,-1.4228299129531128,-1.421974212934966,-1.420159545229116,-1.162141162636202,-1.4351997308252058,-1.4206073772799745,0.0,ge+mach+t+e energie+wende
spart,7.959420596988754,0.43628883278192165,0.0,0.0,-0.9091301580803572,-0.8643626123853578,-1.0033698731884095,-0.9119462772948207,-0.9110905772766739,-0.9092759095708239,-0.65125752697791,-0.9243160951669137,-0.9097237416216826,0.0,spart
energie+wende spar+t,7.959420596988754,0.43628883278192165,0.0,0.0,-0.9091301580803572,-0.8643626123853578,-1.0033698731884095,-0.9119462772948207,-0.9110905772766739,-0.9092759095708239,-0.65125752697791,-0.9243160951669137,-0.9097237416216826,0.0,energie+wende spar+t
120,7.2327118619505635,0.41199131076729384,0.0,0.0,-0.8133880006808377,-0.7686204549858381,-0.9076277157888901,-0.816204119895301,-0.8153484198771541,-0.8135337521713043,-0.5555153695783902,-0.8285739377673941,-0.8139815842221627,0.0,120
spar+t 120,7.2327118619505635,0.41199131076729384,0.0,0.0,-0.8133880006808377,-0.7686204549858381,-0.9076277157888901,-0.816204119895301,-0.8153484198771541,-0.8135337521713043,-0.5555153695783902,-0.8285739377673941,-0.8139815842221627,0.0,spar+t 120
120 milliarde+n,6.88633624195188,0.3983489981948308,0.0,0.0,-0.7643131437131597,-0.71954559801816,-0.8585528588212119,-0.7671292629276228,-0.7662735629094761,-0.7644588952036262,-0.5064405126107122,-0.779499080799716,-0.7649067272544848,0.0,120 milliarde+n
jahr der,10.28140882690957,0.48884011983347275,0.0,0.0,-1.16511124625273,-1.1203437005577306,-1.2593509613607825,-1.1679273654671936,-1.1670716654490465,-1.1652569977431968,-0.9072386151502827,-1.1802971833392866,-1.1657048297940553,0.0,jahr der
angeblich,7.44088382447369,0.41949951690385184,0.0,0.0,-0.8417635855980109,-0.7969960399030116,-0.9360033007060633,-0.8445797048124744,-0.8437240047943275,-0.8419093370884776,-0.5838909544955634,-0.8569495226845674,-0.8423571691393362,0.0,angeblich
energie+wende angeblich,7.44088382447369,0.41949951690385184,0.0,0.0,-0.8417635855980109,-0.7969960399030116,-0.9360033007060633,-0.8445797048124744,-0.8437240047943275,-0.8419093370884776,-0.5838909544955634,-0.8569495226845674,-0.8423571691393362,0.0,energie+wende angeblich
angeblich komplex,6.430983031882616,0.3778314075239733,0.0,0.0,-0.695901358857439,-0.6511338131624393,-0.7901410739654914,-0.6987174780719023,-0.6978617780537555,-0.6960471103479055,-0.43802872775499146,-0.7110872959439953,-0.6964949423987642,0.0,angeblich komplex
deutschland jahr,5.07420264512353,0.2902840862364722,0.0,0.0,-0.4589433485190971,-0.41417580282409766,-0.5531830636271493,-0.4617594677335604,-0.4609037677154136,-0.4590891000095637,-0.20107071741664947,-0.4741292856056533,-0.4595369320604223,0.0,deutschland jahr
jahr milliarde+n,4.960142774532914,0.28026165149232074,0.0,0.0,-0.43620847570699584,-0.3914409300119963,-0.5304481908150482,-0.4390245949214592,-0.43816889490331234,-0.4363542271974625,-0.1783358446045482,-0.45139441279355225,-0.436802059248321,0.0,jahr milliarde+n
euro erdöl,4.771056509608213,0.2623425167633783,0.0,0.0,-0.3973417210551139,-0.3525741753601145,-0.49158143616316635,-0.4001578402695773,-0.3993021402514305,-0.3974874725455806,-0.13946908995266644,-0.4125276581416702,-0.3979353045964391,0.0,euro erdöl
geld einfach,4.494493248196177,0.2327230112112578,0.0,0.0,-0.33762687498962934,-0.29285932929463004,-0.43186659009768175,-0.34044299420409274,-0.33958729418594596,-0.3377726264800961,-0.07975424388718197,-0.35281281207618576,-0.33822045853095456,0.0,geld einfach
einfach verschwind+et,4.439622602545817,0.2262926532571138,0.0,0.0,-0.3253433236012175,-0.28057577790621785,-0.4195830387092698,-0.32815944281568066,-0.3273037427975339,-0.325489075091684,-0.06747069249876991,-0.3405292606877738,-0.32593690714254253,0.0,einfach verschwind+et
Ausgaben,4.319781657524835,0.21152473811058373,0.0,0.0,-0.29797880893545325,-0.25321126324045373,-0.3922185240435056,-0.30079492814991665,-0.2999392281317699,-0.29812456042591984,-0.0401061778330058,-0.31316474602200967,-0.2985723924767784,0.0,Ausgaben
dieser+e ausgabe+n,4.319781657524835,0.21152473811058373,0.0,0.0,-0.29797880893545325,-0.25321126324045373,-0.3922185240435056,-0.30079492814991665,-0.2999392281317699,-0.29812456042591984,-0.0401061778330058,-0.31316474602200967,-0.2985723924767784,0.0,dieser+e ausgabe+n
ausgabe+n schrumpf+en,4.272700148270303,0.20543300500469158,0.0,0.0,-0.28701993081073246,-0.2422523851157329,-0.3812596459187848,-0.2898360500251957,-0.2889803500070489,-0.28716568230119893,-0.02914729970828485,-0.3022058678972887,-0.28761351435205756,0.0,ausgabe+n schrumpf+en
schrumpf+en jedoch,4.223837503767189,0.1989263517501056,0.0,0.0,-0.2755180261082525,-0.23075048041325286,-0.36975774121630484,-0.2783341453227158,-0.277478445304569,-0.27566377759871896,-0.017645395005805017,-0.29070396319480873,-0.27611160964957765,0.0,schrumpf+en jedoch
jedoch wärme+pumpe,4.156960457609749,0.1897006424525288,0.0,0.0,-0.2595580981795546,-0.2147905524845551,-0.3537978132876072,-0.26237421739401806,-0.2615185173758713,-0.2597038496700213,-0.0016854670771071505,-0.2747440352661112,-0.2601516817208798,0.0,jedoch wärme+pumpe
wärme+pumpe e+-+auto,4.093415702446101,0.18057193292541826,0.0,0.0,-0.24415370679220347,-0.19938616109720395,-0.3383934219002558,-0.24696982600666673,-0.24611412598852006,-0.24429945828267016,0.01371892431024416,-0.2593396438787598,-0.24474729033352874,0.0,wärme+pumpe e+-+auto
ein modell+projekt,4.140495653906012,0.18737016478639842,0.0,0.0,-0.25558945403303784,-0.21082190833803843,-0.34982916914109025,-0.25840557324750113,-0.2575498732293545,-0.2557352055235044,0.0022831770694097145,-0.2707753911195942,-0.25618303757436306,0.0,ein modell+projekt
Baden-…,4.214980924277662,0.1977262231950357,0.0,0.0,-0.2734190159644107,-0.2286514702694111,-0.36765873107246305,-0.27623513517887405,-0.27537943516072727,-0.2735647674548774,-0.015546384861963223,-0.288604953050967,-0.2740125995057359,0.0,Baden-…
modell+projekt baden-…,4.214980924277662,0.1977262231950357,0.0,0.0,-0.2734190159644107,-0.2286514702694111,-0.36765873107246305,-0.27623513517887405,-0.27537943516072727,-0.2735647674548774,-0.015546384861963223,-0.288604953050967,-0.2740125995057359,0.0,modell+projekt baden-…
baden-… ein,4.124343215773907,0.18506046692732095,0.0,0.0,-0.251680736887639,-0.2069131911926394,-0.3459204519956912,-0.2544968561021023,-0.2536411560839555,-0.2518264883781055,0.0061918942148087176,-0.2668666739741952,-0.25227432042896397,0.0,baden-… ein
ein klein+er,4.274241351672045,0.20563513594032592,0.0,0.0,-0.28738057523972654,-0.24261302954472694,-0.381620290347779,-0.2901966944541899,-0.28934099443604305,-0.2875263267301931,-0.029507944137279172,-0.302566512326283,-0.2879741587810517,0.0,ein klein+er
Kern,4.317474282619196,0.2112301446176043,0.0,0.0,-0.2974445246728315,-0.25267697897783215,-0.3916842397808839,-0.3002606438872948,-0.2994049438691481,-0.2975902761632982,-0.03957189357038401,-0.31263046175938797,-0.2980381082141567,0.0,Kern
klein+er kern,4.317474282619196,0.2112301446176043,0.0,0.0,-0.2974445246728315,-0.25267697897783215,-0.3916842397808839,-0.3002606438872948,-0.2994049438691481,-0.2975902761632982,-0.03957189357038401,-0.31263046175938797,-0.2980381082141567,0.0,klein+er kern
kern lösung+en,4.3703377813429345,0.21788022361640821,0.0,0.0,-0.3096142518185288,-0.2648467061235294,-0.40385396692658126,-0.31243037103299226,-0.31157467101484554,-0.30976000330899556,-0.05174162071608147,-0.3248001889050853,-0.31020783535985413,0.0,kern lösung+en
lösung+en reich+t,4.428523483140962,0.22496742647865936,0.0,0.0,-0.32284017918006025,-0.27807263348506067,-0.4170798942881128,-0.3256562983945237,-0.32480059837637687,-0.32298593067052694,-0.06496754807761283,-0.3380261162666168,-0.32343376272138546,0.0,lösung+en reich+t
reich+t geld,4.549250486344453,0.23894594581739703,0.0,0.0,-0.3497364413140798,-0.30496889561908036,-0.4439761564221324,-0.35255256052854334,-0.35169686051039645,-0.3498821928045466,-0.09186381021163238,-0.36492237840063635,-0.35033002485540504,0.0,reich+t geld
steh+en erneuer+bar+e,5.175481152391485,0.29873473878941686,0.0,0.0,-0.478706261333295,-0.43393871563829534,-0.5729459764413474,-0.48152238054775826,-0.48066668052961153,-0.4788520128237615,-0.22083363023084746,-0.49389219841985116,-0.4792998448746202,0.0,steh+en erneuer+bar+e
IMAGO/Wolfgang,5.328799711603749,0.31079207862394853,0.0,0.0,-0.5078999681928899,-0.4631324224978903,-0.602139683300942,-0.510716087407353,-0.5098603873892062,-0.5080457196833563,-0.2500273370904423,-0.5230859052794462,-0.508493551734215,0.0,IMAGO/Wolfgang
foto imago/wolfgang,5.328799711603749,0.31079207862394853,0.0,0.0,-0.5078999681928899,-0.4631324224978903,-0.602139683300942,-0.510716087407353,-0.5098603873892062,-0.5080457196833563,-0.2500273370904423,-0.5230859052794462,-0.508493551734215,0.0,foto imago/wolfgang
Maria,5.598744066593203,0.33011059785436675,0.0,0.0,-0.5573162489616843,-0.5125487032666849,-0.6515559640697367,-0.5601323681761476,-0.559276668158001,-0.5574620004521509,-0.2994436178592369,-0.5725021860482408,-0.5579098325030095,0.0,Maria
imago/wolfgang maria,5.598744066593203,0.33011059785436675,0.0,0.0,-0.5573162489616843,-0.5125487032666849,-0.6515559640697367,-0.5601323681761476,-0.559276668158001,-0.5574620004521509,-0.2994436178592369,-0.5725021860482408,-0.5579098325030095,0.0,imago/wolfgang maria
Weber,5.75023523842713,0.3400118627298354,0.0,0.0,-0.5840147151995886,-0.5392471695045892,-0.6782544303076409,-0.5868308344140519,-0.5859751343959052,-0.5841604666900553,-0.32614208409714124,-0.599200652286145,-0.5846082987409139,0.0,Weber
maria weber,5.75023523842713,0.3400118627298354,0.0,0.0,-0.5840147151995886,-0.5392471695045892,-0.6782544303076409,-0.5868308344140519,-0.5859751343959052,-0.5841604666900553,-0.32614208409714124,-0.599200652286145,-0.5846082987409139,0.0,maria weber
weber der,6.01404413584473,0.35585798681927244,0.0,0.0,-0.6288713735859041,-0.5841038278909044,-0.7231110886939563,-0.6316874928003674,-0.6308317927822203,-0.6290171250763705,-0.3709987424834563,-0.6440573106724604,-0.6294649571272292,0.0,weber der
Narrativ,6.181961541649361,0.3651228466298722,0.0,0.0,-0.6564095728661231,-0.6116420271711237,-0.7506492879741755,-0.6592256920805865,-0.6583699920624398,-0.6565553243565898,-0.3985369417636756,-0.6715955099526796,-0.6570031564074484,0.0,Narrativ
der narrativ,6.181961541649361,0.3651228466298722,0.0,0.0,-0.6564095728661231,-0.6116420271711237,-0.7506492879741755,-0.6592256920805865,-0.6583699920624398,-0.6565553243565898,-0.3985369417636756,-0.6715955099526796,-0.6570031564074484,0.0,der narrativ
narrativ halt,6.672233431973495,0.389102761965738,0.0,0.0,-0.7327286014473583,-0.6879610557523589,-0.8269683165554107,-0.7355447206618216,-0.7346890206436748,-0.732874352937825,-0.47485597034491084,-0.7479145385339148,-0.7333221849886836,0.0,narrativ halt
halt hartnäckig,7.556172163543274,0.4234569143164181,0.0,0.0,-0.8571386845870674,-0.8123711388920679,-0.9513783996951198,-0.8599548038015308,-0.8590991037833839,-0.857284436077534,-0.59926605348462,-0.8723246216736238,-0.8577322681283925,0.0,halt hartnäckig
hartnäckig der,10.28140882690957,0.48884011983347275,0.0,0.0,-1.16511124625273,-1.1203437005577306,-1.2593509613607825,-1.1679273654671936,-1.1670716654490465,-1.1652569977431968,-0.9072386151502827,-1.1802971833392866,-1.1657048297940553,0.0,hartnäckig der
+10823,7.049406485783876,0.4049619141169595,0.0,0.0,-0.7877173770630254,-0.742949831368026,-0.8819570921710778,-0.7905334962774887,-0.789677796259342,-0.787863128553492,-0.5298447459605778,-0.8029033141495819,-0.7883109606043507,0.0,+10823
energie+wende +10823,7.049406485783876,0.4049619141169595,0.0,0.0,-0.7877173770630254,-0.742949831368026,-0.8819570921710778,-0.7905334962774887,-0.789677796259342,-0.787863128553492,-0.5298447459605778,-0.8029033141495819,-0.7883109606043507,0.0,energie+wende +10823
+10823 chars,6.546107149733575,0.3833295740064278,0.0,0.0,-0.7136444948755042,-0.6688769491805047,-0.8078842099835566,-0.7164606140899676,-0.7156049140718209,-0.7137902463659709,-0.45577186377305673,-0.7288304319620605,-0.7142380784168294,0.0,+10823 chars
US-Forscher,7.814143615842952,0.4318372031022712,0.0,0.0,-0.8907093259594119,-0.8459417802644122,-0.9849490410674643,-0.8935254451738753,-0.8926697451557284,-0.8908550774498784,-0.6328366948569644,-0.9058952630459682,-0.8913029095007371,0.0,US-Forscher
energie+wende us+-+forscher,7.814143615842952,0.4318372031022712,0.0,0.0,-0.8907093259594119,-0.8459417802644122,-0.9849490410674643,-0.8935254451738753,-0.8926697451557284,-0.8908550774498784,-0.6328366948569644,-0.9058952630459682,-0.8913029095007371,0.0,energie+wende us+-+forscher
empfehlen,6.672233431973495,0.389102761965738,0.0,0.0,-0.7327286014473583,-0.6879610557523589,-0.8269683165554107,-0.7355447206618216,-0.7346890206436748,-0.732874352937825,-0.47485597034491084,-0.7479145385339148,-0.7333221849886836,0.0,empfehlen
us+-+forscher empfehl+en,6.672233431973495,0.389102761965738,0.0,0.0,-0.7327286014473583,-0.6879610557523589,-0.8269683165554107,-0.7355447206618216,-0.7346890206436748,-0.732874352937825,-0.47485597034491084,-0.7479145385339148,-0.7333221849886836,0.0,us+-+forscher empfehl+en
Verschrottet,6.095016135242417,0.3604000811986943,0.0,0.0,-0.6422453604177074,-0.5974778147227079,-0.7364850755257598,-0.6450614796321708,-0.6442057796140238,-0.6423911119081741,-0.38437272931525984,-0.6574312975042639,-0.6428389439590326,0.0,Verschrottet
empfehl+en verschrott+et,6.095016135242417,0.3604000811986943,0.0,0.0,-0.6422453604177074,-0.5974778147227079,-0.7364850755257598,-0.6450614796321708,-0.6442057796140238,-0.6423911119081741,-0.38437272931525984,-0.6574312975042639,-0.6428389439590326,0.0,empfehl+en verschrott+et
Benziner,5.543784142186861,0.3263591843178994,0.0,0.0,-0.5474512759339776,-0.502683730238978,-0.6416909910420299,-0.5502673951484409,-0.5494116951302942,-0.5475970274244442,-0.28957864483153006,-0.5626372130205339,-0.5480448594753026,0.0,Benziner
verschrott+et benziner,5.543784142186861,0.3263591843178994,0.0,0.0,-0.5474512759339776,-0.502683730238978,-0.6416909910420299,-0.5502673951484409,-0.5494116951302942,-0.5475970274244442,-0.28957864483153006,-0.5626372130205339,-0.5480448594753026,0.0,verschrott+et benziner
